NS,ND,NF,Entropy,LA,LD,LT,FIX,NDEV,AGE,REXP,EXP,condition,Loop,Lock,Function,Runtime,Cpu,Memory,IO,runeffect,cpueffect,memeffect,ioeffect
1,2,3,0.539442065,0.004098361,0.261199696,0.282174107,1,2,0.506961258,NA,NA,0,0,0,1,0,0,1,1,not,implarge,reglarge,reglarge
1,2,2,1,0.005464481,0.028094153,0.035830619,1,2,0.403398164,52,331,0,1,0,9,0,0,0,1,not,implarge,reglarge,reglarge
1,2,2,1,0.005464481,0.028094153,0.035830619,1,2,0.403398164,52,331,0,1,0,9,0,1,0,1,not,reglarge,implarge,implarge
1,2,2,0.976020648,0.005464481,0.076689446,0.029252092,1,2,0.398433092,54,390,1,0,0,9,0,0,0,0,not,impmedium,not,not
1,2,2,0.976020648,0.005464481,0.076689446,0.029252092,1,2,0.398433092,54,390,1,0,0,9,0,0,0,1,not,implarge,not,regsmall
1,4,4,0.877875469,0,0.072892938,0.070256115,1,2,0.385325108,NA,NA,0,0,0,2,0,0,0,1,not,implarge,not,reglarge
1,4,4,0.877875469,0,0.072892938,0.070256115,1,2,0.385325108,NA,NA,0,0,0,2,0,0,0,1,not,implarge,implarge,reglarge
1,2,2,0.969523583,0.006830601,0.117691724,0.167912116,1,2,0.381909252,3,34,4,4,0,19,0,0,0,1,not,implarge,reglarge,reglarge
1,2,2,0.969523583,0.006830601,0.117691724,0.167912116,0,2,0.381909252,3,34,4,4,0,19,0,1,0,1,not,reglarge,not,impmedium
1,2,2,0.290715865,0.00204918,0.071374336,0.183304592,0,1,0.374319919,80,269,1,0,0,3,1,0,0,1,reglarge,implarge,implarge,reglarge
1,2,2,0.290715865,0.00204918,0.071374336,0.183304592,1,1,0.374319919,80,269,1,0,0,3,1,0,0,1,reglarge,implarge,implarge,reglarge
1,2,2,0.884963636,0.00136612,0.022779043,0.179408571,1,2,0.371027108,76,82,0,0,0,8,0,1,1,1,not,reglarge,reglarge,implarge
1,2,2,0.884963636,0.00136612,0.022779043,0.179408571,0,2,0.371027108,76,82,0,0,0,8,0,0,0,1,not,implarge,reglarge,reglarge
1,2,2,0.26231122,0.00136612,0.066059226,0.201443444,0,2,0.344436036,44,74,0,0,2,0,1,0,0,1,regsmall,implarge,implarge,reglarge
1,2,2,0.26231122,0.00136612,0.066059226,0.201443444,1,2,0.344436036,44,74,0,0,2,0,1,1,1,1,reglarge,reglarge,reglarge,implarge
1,2,2,0.250758275,0.06284153,0.092634776,0.111898831,1,2,0.317949413,76,82,10,2,0,103,0,0,0,1,not,implarge,implarge,reglarge
1,2,2,0.250758275,0.06284153,0.092634776,0.111898831,0,2,0.317949413,76,82,10,2,0,103,0,0,0,1,not,implarge,reglarge,reglarge
1,2,3,1.337591676,0.042349727,0.13135915,0.150539695,0,2,0.330651966,37,78,0,18,0,13,0,0,0,1,not,implarge,reglarge,reglarge
1,2,3,1.337591676,0.042349727,0.13135915,0.150539695,0,2,0.330651966,37,78,0,18,0,13,0,1,1,1,not,reglarge,reglarge,implarge
1,3,3,1.368285922,0.011612022,0.075170843,0.123778502,0,2,0.32964894,52,331,0,0,0,0,1,0,0,1,reglarge,implarge,implarge,reglarge
1,3,3,1.368285922,0.011612022,0.075170843,0.123778502,1,2,0.32964894,52,331,0,0,0,0,1,0,0,1,reglarge,implarge,reglarge,reglarge
1,2,3,1.019177574,0.034153005,0.148063781,0.06112282,1,2,0.321328947,NA,NA,18,16,0,66,0,0,0,1,not,implarge,implarge,reglarge
1,2,3,1.019177574,0.034153005,0.148063781,0.06112282,1,2,0.321328947,NA,NA,18,16,0,66,0,1,1,1,not,reglarge,reglarge,implarge
1,3,18,3.951989,0.069672131,0.024297646,0.418343233,1,2,0.29170072,44,74,0,0,0,2,0,0,0,1,not,implarge,implarge,reglarge
1,3,18,3.951989,0.069672131,0.024297646,0.418343233,1,2,0.29170072,44,74,0,0,0,2,0,0,1,1,not,implarge,reglarge,reglarge
1,6,11,2.562520421,0.299180328,0.435839028,0.515935364,1,2,0.434999376,37,78,17,10,8,137,0,1,1,1,not,reglarge,reglarge,implarge
1,6,11,2.562520421,0.299180328,0.435839028,0.515935364,0,2,0.434999376,37,78,17,10,8,137,0,0,0,1,not,implarge,implarge,reglarge
1,6,11,2.562520421,0.299180328,0.435839028,0.515935364,0,2,0.434999376,37,78,8,6,3,68,0,0,0,1,not,implarge,reglarge,reglarge
1,6,11,2.562520421,0.299180328,0.435839028,0.515935364,0,2,0.434999376,37,78,8,6,3,68,0,0,0,1,not,implarge,implarge,reglarge
1,2,2,0.770629069,0.00068306,0.022019742,0.0984863,0,2,0.294644692,0,26,1,1,0,8,0,1,1,1,not,reglarge,reglarge,implarge
1,2,2,0.770629069,0.00068306,0.022019742,0.0984863,1,2,0.294644692,0,26,1,1,0,8,0,0,0,0,not,not,impmedium,not
1,2,3,1.289045072,0.024590164,0.06833713,0.465223223,1,2,0.303945984,11,41,5,5,3,32,0,0,0,1,not,implarge,implarge,reglarge
1,2,3,1.289045072,0.024590164,0.06833713,0.465223223,1,2,0.303945984,11,41,5,5,3,32,0,0,0,1,not,implarge,reglarge,reglarge
1,4,5,2.08209915,0.014344262,0.037205771,0.095356709,1,2,0.291341226,55,179,0,1,0,9,0,0,0,1,not,implarge,reglarge,reglarge
1,4,5,2.08209915,0.014344262,0.037205771,0.095356709,0,2,0.291341226,55,179,0,1,0,9,0,1,1,1,not,reglarge,reglarge,implarge
1,4,5,2.08209915,0.014344262,0.037205771,0.095356709,0,2,0.291341226,55,179,0,1,0,9,0,0,0,1,not,implarge,implarge,reglarge
1,4,5,2.08209915,0.014344262,0.037205771,0.095356709,0,2,0.291341226,55,179,0,1,0,9,0,0,0,1,not,implarge,reglarge,reglarge
1,5,7,1.711537122,0.026639344,1,0.162355496,0,2,0.292332741,NA,NA,30,15,1,226,0,0,0,1,not,implarge,reglarge,reglarge
1,5,7,1.711537122,0.026639344,1,0.162355496,0,2,0.292332741,NA,NA,30,15,1,226,0,0,0,1,not,implarge,implarge,reglarge
1,5,7,1.711537122,0.026639344,1,0.162355496,0,2,0.292332741,NA,NA,3,3,0,12,0,0,0,0,not,not,not,not
1,5,7,1.711537122,0.026639344,1,0.162355496,0,2,0.292332741,NA,NA,3,3,0,12,0,1,1,1,not,reglarge,reglarge,implarge
1,2,2,0.970950594,0,0.014426727,0.06195312,0,2,0.290850062,81,261,1,0,0,3,0,0,0,0,not,implarge,implarge,not
1,2,2,0.970950594,0,0.014426727,0.06195312,1,2,0.290850062,81,261,1,0,0,3,0,0,0,0,not,implarge,reglarge,not
1,2,2,0.970950594,0,0.014426727,0.06195312,1,2,0.291512618,81,261,1,0,0,3,0,0,0,0,not,implarge,implarge,not
1,2,2,0.970950594,0,0.014426727,0.06195312,1,2,0.291512618,81,261,1,0,0,3,0,0,0,0,not,implarge,reglarge,not
1,5,7,1.711537122,0.026639344,1,0.162355496,1,2,0.291651431,NA,NA,30,15,1,226,0,0,0,0,not,implarge,reglarge,not
1,5,7,1.711537122,0.026639344,1,0.162355496,0,2,0.291651431,NA,NA,30,15,1,226,0,1,1,1,not,reglarge,reglarge,impmedium
1,5,7,1.711537122,0.026639344,1,0.162355496,0,2,0.291651431,NA,NA,3,3,0,12,0,0,0,1,not,implarge,implarge,reglarge
1,5,7,1.711537122,0.026639344,1,0.162355496,0,2,0.291651431,NA,NA,3,3,0,12,0,0,1,0,not,not,regsmall,not
